0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.003041307,-0.016034761,0.071852475,0.09738146,-0.21707158,0.15780059,-0.08610079,-0.09599531,-0.13019828,0.12461303,0.051436238,-0.16219181,-0.3275609,0.09918538,-0.10148159,0.08159716,-0.14500526,0.23359074,-0.04305461,-0.1971066,0.024162166,-0.075379744,-0.07015525,0.053414397,-0.11259532,-0.13058689,0.1590097,0.17271967,-0.048612893,-0.09604034,-0.072477296,-0.037040718,-0.02604049,-0.17398381,-0.05206283,0.08949104,0.02684955,0.057517596,-0.022235416,-0.055685915,-0.112323284,-0.06980313,-0.16614911,-0.079772234,0.09513402,-0.15301123,-0.03584016,-0.034977976,-0.005732229,-0.24913064,-0.09883261,-0.019284252,-0.11761108,0.09927486,0.08112866,-0.13276258,-0.15808043,0.08057544,-0.14892124,0.09384337,-0.10659441,0.019571014,0.05273872,0.1215808,0.18286109,-0.09552829,-0.024815407,0.1662645,-0.13067366,0.04384523,-0.1384552,0.09291713,-0.086446874,-0.052837536,-0.025308069,0.17606057,0.003398778,-0.1567326,0.05739253,0.0365298,-0.093312755,0.03228926,0.04854238,0.14564297,0.07137105,0.032511137,-0.050814897,-0.05497479,-0.13408606,0.063309126,-0.16863582,0.17008501,0.04727847,0.033543807,-0.18019137,-0.07654826,-0.10195771,-0.0007741805,-0.087533206,0.13053942
-0.25360975,-0.052692242,-0.2390325,0.07907602,-0.047387384,0.14142993,0.08142419,0.021670252,-0.07836441,0.1332212,-0.13541552,0.043104775,-0.029301148,-0.06846608,-0.0639026,-0.18850213,0.1438543,0.07721993,-0.07689604,-0.17103912,0.061626684,0.08432593,0.27899152,-0.117254525,-0.07177756,0.17558813,0.003174968,-0.046635855,-0.08955335,0.10559355,0.015478734,0.01454287,0.049801603,-0.10166672,-0.16745812,-0.17875847,-0.2412784,-0.19154316,0.14466843,-0.04160597,0.0637802,-0.08944078,-0.11872791,0.09788636,-0.19896862,-0.017189935,0.026021995,0.1547355,0.12410061,-0.17170513,-0.042446136,-0.050085988,0.14005153,-0.13506359,0.05550912,0.179316,-0.122317575,0.09047011,-0.09321533,0.10421744,-0.038743578,-0.013480604,-0.0035989992,-0.0035899878,0.098181516,0.018187307,0.19813144,-0.19623512,-0.07164532,-0.07387019,0.0050143376,0.0866524,0.27726182,0.0749954,-0.10213347,-0.28408507,0.0063160807,0.21315853,-0.14568149,0.12587205,-0.16470301,0.18362132,0.1733103,-0.051021546,-0.048297696,0.036615036,0.062471036,0.095571205,0.08869069,-0.15131271,0.16285712,-0.07344742,0.01860769,0.18166897,-0.07152012,0.13090767,0.18314187,-0.09794447,0.04285644,-0.10443962
0.16137862,0.34371388,0.0140999,-0.05637853,0.11118318,-0.17436151,0.038156405,0.018508136,-0.13759196,0.004718095,0.11692902,-0.18366988,0.009812679,0.01835297,-0.12643337,0.00056473166,-0.20351553,-0.11372463,0.07140983,0.07031617,-0.06608247,-0.13101387,-0.11874319,-0.3476298,-0.18438338,0.2348229,-0.062058285,0.12892747,0.035008453,-0.12503493,-0.063382626,0.12536913,0.04719579,-0.1444212,-0.18599574,-0.21198168,0.03213259,-0.17138386,0.04621671,-0.20074226,-0.12472333,0.14931262,-0.081977606,0.22256851,-0.2764274,-0.33425313,-0.0032469928,0.04371675,0.044876337,-0.4899165,-0.07080428,0.12839285,0.06814076,0.2519494,0.06626335,0.19273278,0.12414848,-0.124798484,-0.29144812,0.10199116,-0.10486263,-0.0938423,-0.007886045,-0.12719312,-0.015633017,-0.1192628,-0.07807554,0.08411352,-0.10849415,-0.2133385,-0.14624566,0.034964878,0.17905815,-0.04284841,-0.1335192,0.030484408,-0.02512256,0.2767119,0.01670929,-0.21300876,0.07838346,-0.03995402,0.16100137,-0.1761378,0.08692577,-0.034095895,0.08320448,0.10557935,0.006432792,-0.055020854,0.28175884,-0.18684675,0.16657253,-0.047955826,0.073963776,0.008016378,0.17630331,-0.20818803,-0.041044965,0.0008915514
-0.0554904,0.08647545,-0.15115777,-0.13661519,-0.18620063,-0.107815154,-0.24987255,-0.07030506,-0.078613535,-0.14414178,0.10932407,0.04979086,0.0031446964,-0.038017176,0.18295892,0.13733217,-0.37284392,-0.06346157,-0.09555249,-0.042991202,0.067617744,0.087544724,0.041189708,-0.03212549,-0.19657199,0.2051326,0.027879156,0.073439196,0.12937027,-0.10870507,0.1351375,0.13977328,-0.25641435,0.09263618,-0.11646587,0.1994155,-0.022915628,-0.13432418,-0.085600056,-0.015385361,-0.15901832,-0.15776902,0.04543899,0.121527135,-0.17574883,-0.31044108,0.14208864,0.09577951,0.1916621,-0.05931152,-0.098916546,0.17134632,0.10999717,-0.15842128,0.02486664,-0.2975694,-0.012550194,-0.2540511,0.09861082,-0.025123715,-0.06931179,-0.13223663,-0.21059681,0.08663872,0.114319205,0.07822321,-0.015646674,-0.0056123696,-0.09247321,-0.18477526,0.082923666,0.117392406,0.07554093,-0.18921454,-0.063093044,-0.15783231,0.057948966,-0.02204943,0.009311378,0.032863043,-0.21385083,-0.2123048,0.1135749,0.041739784,-0.016568303,-0.20003831,-0.05445554,0.047790043,0.00490004,-0.059432343,0.7311231,0.05774884,-0.052121714,0.017215207,0.119829446,0.24889527,-0.08859849,-0.3601386,0.04383777,-0.24650533
0.114094585,0.031384103,-0.16011095,-0.22161578,0.06743516,0.04934466,0.09344226,0.11499461,-0.1759718,-0.16006473,-0.13690442,-0.008086562,-0.083703466,0.17073905,0.17358752,-0.15897489,-0.13489375,-0.1825379,0.079635166,0.03593366,0.019161448,-0.12984265,0.031993788,-0.11609121,0.071529895,0.1523043,0.08002164,0.16177161,0.055323698,0.03997525,-0.11147588,0.13873032,0.09034799,-0.09592577,-0.20639113,-0.047298327,-0.07355667,-0.15075797,-0.016410217,-0.028375058,0.08850095,-0.06787655,0.058571063,0.23166908,-0.22565538,-0.14414954,0.014079712,-0.15192914,0.12598595,-0.1840656,-0.14734659,0.07923786,-0.008701008,-0.2789668,-0.11679487,0.017739654,0.14812139,0.049858678,-0.011230394,0.18698575,-0.17048392,0.12289488,0.187696,0.04992543,0.027405187,0.056454144,0.14227532,-0.07326179,-0.05019903,-0.32173842,-0.1478169,-0.07221061,0.040249668,-0.04083258,-0.15435936,-0.12805605,0.15498349,0.11653988,-0.0598514,-0.115086675,0.0077534467,0.008575954,0.043150388,0.11425369,-0.06123042,-0.088538036,0.068663836,-0.119864,-0.055466168,-0.13852325,0.44256574,-0.11236144,-0.20179477,-0.11090776,0.056149364,0.03236548,0.07038987,-0.22272974,-0.0707394,-0.08518078
0.19615611,-0.009203464,-0.042541903,-0.011038329,0.20420983,-0.09461041,0.07287838,-0.18037401,-0.060136124,-0.021717187,0.12526077,-0.029591344,0.098607525,-0.15773939,0.18807283,-0.3635264,-0.17760533,-0.33316982,-0.015339635,-0.10602322,-0.18280613,0.08607793,0.45901167,-0.08111872,0.016807258,0.116182886,-0.008626446,0.08290362,0.0052866936,0.24216524,-0.13481636,0.28974932,0.36978635,-0.1181942,-0.28582022,-0.021852043,-0.2654368,-0.22958851,-0.42557457,-0.044808164,0.162758,-0.092611104,-0.1460065,0.16517131,-0.19915296,-0.2541911,-0.014647067,0.17877777,-0.13366497,-0.0147398785,-0.19985479,0.086557105,0.23848078,0.027019553,-0.11585108,0.036194608,0.16152,-0.038988452,0.03360612,0.32445702,-0.17192823,0.22364926,-0.10659276,-0.11609636,0.20370883,-0.15837756,0.054185614,0.0018780157,0.1513221,-0.2889853,0.09979418,0.065228425,0.06574407,-0.2231808,-0.030336872,-0.09403028,-0.13594155,0.37388718,0.19933373,-0.122139275,-0.07478062,-0.019048542,0.20678738,0.09637849,-0.09092535,-0.11781038,-0.0952452,0.16380271,0.31454068,-0.40906042,0.22981516,-0.05516928,-0.21616235,-0.035968885,-0.09864771,0.032487545,0.04373452,-0.06695798,0.046423286,-0.123068914
-0.1275893,0.23425768,-0.35745764,-0.14344214,0.10369135,0.03188216,-0.01784414,-0.101841986,-0.18640949,-0.007689178,0.14946817,0.082125716,-0.028228138,0.06475982,0.09624166,0.03319148,-0.104985386,-0.16014819,-0.02622746,0.32694733,0.071824,-0.06318149,0.15449458,-0.19475538,-0.11302123,0.10721789,0.11981821,0.07510941,0.14944339,0.13288428,0.0706415,0.22709183,0.07197086,-0.12896451,-0.13054878,-0.08175386,0.013736557,-0.24619281,0.03268201,-0.04138054,0.07341136,0.02428843,-0.24461696,0.3058967,-0.3742399,-0.25495803,-0.038812153,-0.039478183,0.0017899424,-0.06047731,-0.006453176,0.081975795,0.08716844,-0.05167657,-0.0609022,-0.11175074,0.27623147,-0.3129159,-0.103980124,-0.053353302,-0.30956686,0.20274818,0.030528992,-0.06414052,-0.00036632642,0.047280353,-0.09693174,0.009536635,0.054058,-0.0058057513,0.107154384,0.088254556,0.3561692,0.16825624,-0.14680818,-0.052528977,-0.0049385186,0.18475124,-0.0009018928,-0.012799276,-0.1767873,0.030439734,-0.02615568,0.04062046,0.07210271,-0.1151292,0.10023938,-0.046824086,0.045339115,0.002448514,0.13208726,-0.17312938,0.04899968,-0.09713338,-0.025710143,0.011793956,0.2536818,-0.36623794,-0.047476005,-0.27920976
-0.08137055,-0.011669755,0.025732495,0.042282447,-0.082887806,0.10101226,-0.10674973,0.030306738,-0.060985953,0.077458456,0.04038462,-0.115909204,-0.16578653,0.023536887,-0.01741969,-0.01836798,-0.12582353,0.055514667,-0.15736414,-0.14439344,0.047523975,0.014456615,-0.0010676105,-0.08534162,0.0031763092,-0.033056278,0.11825074,0.03218807,0.022905055,0.021008328,0.010737291,0.08122775,-0.012897297,-0.038647186,-0.061992906,0.029238338,-0.0052223876,0.02582068,0.059268303,-0.04577957,0.03414601,-0.09810376,-0.036845043,0.06734355,-0.01117349,-0.08935189,0.012690481,0.00083340704,-0.0016231686,-0.04962833,0.078139745,0.1486547,-0.057484835,-0.0516655,0.023668114,-0.007925168,-0.00041355193,0.02253563,0.013758339,-0.010003567,-0.18341209,-0.02106393,-0.053497575,0.0653573,0.0791301,-0.005016409,0.038505994,0.021395631,0.057528585,-0.014142912,-0.06552926,0.06853701,0.057442427,-0.093441695,0.021658923,0.0033739433,0.06753089,-0.07514815,-0.04694324,0.0010763295,-0.05033599,-0.020665899,0.052203752,0.14663237,0.097139925,0.02152729,-0.13724443,0.026439892,-0.11125211,0.06136888,0.040755935,0.041472252,0.138755,0.062764704,-0.12754205,-0.051948115,-0.029467499,-0.09994849,0.0021849722,-0.038963787
-0.12222999,-0.009340446,0.0074582696,0.087787054,0.044634536,0.11833286,-0.13825533,0.18164209,-0.04469291,0.008953221,0.0679534,-0.17818847,-0.15328367,-0.09121988,0.004097253,-0.0142166335,-0.028890718,0.036551688,-0.15527722,-0.13388768,0.032238573,-0.0052494965,-0.0036699772,0.0050266683,0.18317187,-0.024330355,0.16264153,0.072582796,0.064203754,0.030134879,-0.03970588,0.19298543,0.11923328,-0.16055611,-0.033638958,-0.0045799017,0.014664169,-0.019111862,0.06813085,-0.03677799,0.123017624,-0.0698622,0.042729765,0.012586422,-0.12219162,-0.023478448,0.029432377,0.003726013,-0.048242673,-0.006151611,0.10391784,0.11076866,0.054564204,-0.14736822,0.0990749,0.07480223,0.064954065,0.04971245,0.060847227,-0.04685083,-0.24899778,-0.042989034,-0.10834645,0.029607847,0.017215319,-0.0006847307,-0.013708763,-0.02000162,-0.14536256,-0.13216248,0.028275397,0.0994365,0.11083692,-0.17997727,-0.06663412,-0.09345205,0.17769875,-0.09038084,0.050660443,0.017805,-0.14221448,0.082699075,0.13028583,0.07771899,0.014540717,-0.08390544,-0.1759029,0.057340376,-0.085394636,-0.04496832,-0.0119306445,0.060882624,0.105179854,-0.032758202,-0.167463,-0.1061635,-0.01569543,-0.121058196,0.095880635,0.04880818
0.19802763,0.10117104,-0.11969135,-0.01714532,-0.13002789,-0.09824004,-0.028693452,-0.051382452,-0.23869364,0.09121828,-0.028299026,-0.09599452,-0.03153757,0.1405263,0.15637654,-0.05738081,-0.27932322,-0.14027062,0.021864966,-0.030700888,-0.024756081,-0.23777723,0.17818093,-0.27747175,-0.017447438,0.0813058,-0.055761598,0.0019290298,0.072144814,0.1861699,-0.045658194,-0.054140404,0.06414406,-0.017576076,0.01874815,-0.044632748,0.05660406,-0.11223673,0.05037134,0.050171506,-0.18223196,-0.0030972324,0.17566663,0.19362943,-0.01811884,-0.14845335,0.10417836,-0.13222101,0.0346509,-0.19914484,0.05726364,0.1010577,-0.06314668,-0.11380935,-0.0056209713,0.10975781,0.14896326,-0.24553776,-0.15808202,-0.055264845,0.069181174,-0.08778353,-0.066246934,-0.16207246,0.22631463,-0.059528597,0.31626013,0.18634394,-0.3202876,-0.10237326,-0.27966368,-0.10681869,0.035675436,0.11586993,-0.012615159,-0.12747066,0.022563325,-0.0313503,-0.06429312,0.022108734,-0.25857723,-0.09797925,0.044170342,-0.05376032,-0.10289435,-0.04162034,-0.07340051,0.017135546,-0.08278578,-0.02465928,0.42912656,-0.1507147,-0.09010488,-0.004415147,0.02202928,0.46137875,0.22650325,-0.3122174,0.008630335,0.059558004
