0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.21953079,-0.068211555,-0.5897375,0.6880884,-0.27257138,0.003776472,-0.3939226,0.21788786,-0.8790523,-0.43647504,0.7122061,0.73118407,0.45866376,0.22571775,0.48112178,0.70441574,-0.11586437,-0.454391,-0.23938629,-0.41774407,0.7180846,0.052097082,0.52174443,0.036602084,-0.36562693,0.093351044,0.9112724,0.28438532,0.26896706,-0.7148799,-0.1696098,-0.0072802105,-0.75555235,-0.3117292,0.3131323,0.32644668,-0.013931038,-0.3558932,-0.6200375,0.07697227,-0.070381954,0.4346195,-0.38163766,0.22439809,0.08447423,0.31770897,-0.62907267,0.29752034,0.37870386,-0.41090482,0.797953,-0.36760193,0.45170793,-0.50379336,-0.13612637,-0.053891823,0.33682036,0.07848419,0.2734663,-0.27330118,-0.25519848,0.36944604,-0.3010637,0.73468435,0.13845935,0.4282907,0.010019584,-0.1800935,-0.40179187,0.5768349,-0.41246814,0.1423042,0.46394414,-0.15685771,0.438663,0.21672551,-0.023593273,0.38459414,0.53456306,-0.37357828,0.3800802,-0.58118784,-0.5326684,0.5349696,0.54534006,-0.37510508,0.02472083,0.6023429,-0.079078466,0.5314664,-0.049251072,-0.3912443,0.21139595,-0.12402265,-0.056387965,-0.18247937,0.2076082,-0.3409888,0.40711945,-0.8168118
0.22442763,-0.035996426,-0.5720452,0.69203836,-0.32946855,0.033863038,-0.4382887,0.25433382,-0.9096534,-0.39626068,0.74544466,0.7665995,0.47264123,0.20611519,0.46867332,0.78576374,-0.11755716,-0.42084366,-0.26413345,-0.4399134,0.71205306,0.03574521,0.52775246,0.03037773,-0.4054888,0.16049387,0.9386836,0.30390275,0.24264094,-0.70201516,-0.17559993,0.0052786497,-0.76197577,-0.25121918,0.2900247,0.26074904,-0.09757604,-0.3949004,-0.5783891,0.06341499,-0.085280746,0.43046173,-0.4071358,0.21155286,0.049500525,0.35350984,-0.63151944,0.28228393,0.30286744,-0.4694819,0.77490276,-0.43742746,0.43719065,-0.5062864,-0.13626382,-0.08065182,0.39755768,0.108813785,0.25486177,-0.3011266,-0.20419088,0.40803456,-0.33287355,0.7893751,0.20671147,0.4099485,-0.0025413567,-0.20037952,-0.37968975,0.6159192,-0.4962755,0.16708581,0.4611327,-0.15639669,0.47358376,0.22933671,-0.029078625,0.37966967,0.51849246,-0.41906175,0.40203437,-0.581884,-0.55224895,0.5307838,0.6088604,-0.40779752,0.0067451335,0.62585926,-0.11969367,0.58395046,-0.08653729,-0.3204812,0.2639491,-0.10476358,-0.10757086,-0.24696127,0.2502717,-0.3605671,0.37710595,-0.82724994
0.24339527,-0.059968427,-0.66105473,0.65206337,-0.3483792,0.009095598,-0.4657911,0.30611277,-0.9971056,-0.45527995,0.79810834,0.8153964,0.49061102,0.21619742,0.4867797,0.8259965,-0.11043783,-0.48354384,-0.24324022,-0.49678558,0.77777123,0.051770482,0.61383075,0.03326241,-0.49407187,0.13519014,0.9913084,0.30377793,0.30558386,-0.74415886,-0.23815161,-0.047390793,-0.7999327,-0.35351858,0.36807662,0.32620645,-0.05060494,-0.39533985,-0.6081072,0.12532339,-0.07520968,0.4469818,-0.46393266,0.23883592,0.023124654,0.2980671,-0.6521327,0.3352202,0.39775524,-0.4371278,0.8537711,-0.4468291,0.5032561,-0.5466206,-0.1835749,-0.08104439,0.40994078,0.093405105,0.2754779,-0.29304475,-0.30358887,0.4210401,-0.33845702,0.8266401,0.20620342,0.46941864,-0.04321188,-0.23757184,-0.39398587,0.60001516,-0.49622095,0.13801816,0.49047673,-0.12533951,0.5177855,0.31285748,-0.0376323,0.3772987,0.5699314,-0.43223542,0.48913115,-0.6614308,-0.5838136,0.57224137,0.61910224,-0.43277577,0.02685188,0.63116693,-0.15129937,0.6082718,-0.05736331,-0.40029296,0.27217716,-0.08544484,-0.06790309,-0.2504919,0.24289827,-0.38258186,0.46711707,-0.8763491
0.1923806,-0.03118464,-0.5058229,0.5882886,-0.26342425,-0.016693663,-0.38722783,0.24866787,-0.83392644,-0.38484666,0.63516986,0.6906899,0.39183587,0.18178146,0.42498672,0.69243425,-0.1295265,-0.4229209,-0.20528612,-0.42980978,0.66736054,0.0543206,0.49232078,0.037771795,-0.37499624,0.1055296,0.82645977,0.23772329,0.23200434,-0.64191765,-0.15352911,-0.060406763,-0.71415114,-0.28721142,0.2786205,0.2944417,-0.020578165,-0.3282472,-0.5590026,0.053360317,-0.0718991,0.35768226,-0.31118372,0.2240558,0.10134184,0.24597035,-0.58364224,0.22123048,0.3271826,-0.37268686,0.72819066,-0.3761428,0.42887586,-0.44270137,-0.10627556,-0.05657413,0.31680655,0.09741804,0.24046992,-0.25950113,-0.2304214,0.32771072,-0.3348362,0.6654408,0.10395903,0.39576483,0.005949502,-0.15548612,-0.2994646,0.54704016,-0.36148906,0.12346077,0.42522562,-0.12179765,0.40122813,0.23673105,-0.012329023,0.41208303,0.4844532,-0.3223233,0.3352543,-0.52221817,-0.5024894,0.49336144,0.5147833,-0.29938912,0.010808513,0.559092,-0.14872625,0.48397017,-0.058109365,-0.29343474,0.19230121,-0.074376605,-0.07969777,-0.16084978,0.19981414,-0.29546157,0.35326588,-0.7526728
0.25721544,-0.061612185,-0.69666696,0.779474,-0.31479412,-0.025820475,-0.4634992,0.34963894,-1.038871,-0.5145693,0.83088875,0.8733387,0.54402965,0.24310412,0.5145781,0.8877754,-0.117235176,-0.51072925,-0.24492408,-0.5523801,0.80832916,0.04685372,0.63700026,0.0435839,-0.44374022,0.16815898,1.0497936,0.34624058,0.3537527,-0.84232223,-0.22742368,-0.04155618,-0.9053729,-0.34914136,0.3564213,0.31253847,-0.035894588,-0.45336035,-0.73199916,0.0729942,-0.087748684,0.46613523,-0.47441655,0.29743463,0.08205737,0.382636,-0.7005843,0.33709544,0.47440886,-0.52725184,0.9420765,-0.42280883,0.54489505,-0.59200853,-0.182524,-0.03806986,0.4482629,0.12417053,0.3234985,-0.3228371,-0.324701,0.42663553,-0.3833487,0.8980305,0.1390725,0.5286207,-0.027709872,-0.20830305,-0.42153957,0.6874831,-0.51309526,0.13962522,0.52552664,-0.19631194,0.5586212,0.3199352,-0.0012116805,0.47815555,0.58153427,-0.43850684,0.43297538,-0.70628136,-0.65503216,0.6494957,0.6432496,-0.42972797,-0.034595437,0.705681,-0.12167523,0.67544127,-0.07277561,-0.39642513,0.2908116,-0.08464226,-0.10815036,-0.22962049,0.2811044,-0.3895275,0.4784844,-0.964657
0.20020589,-0.06837308,-0.6250829,0.7021234,-0.30977237,0.030471442,-0.4668007,0.25371277,-0.96624875,-0.45123172,0.8488668,0.82908463,0.55853015,0.24036077,0.4975829,0.82191586,-0.1350656,-0.50480926,-0.300888,-0.47865742,0.7987401,0.0076990016,0.5926048,0.03524167,-0.41770807,0.13416442,0.9846089,0.29506558,0.2918326,-0.74850553,-0.13276325,-0.03380939,-0.7676498,-0.31773382,0.26875508,0.31384778,-0.1244408,-0.3770379,-0.6652659,0.020656899,-0.08811372,0.48771176,-0.45550758,0.24044304,0.09988857,0.35415387,-0.70192647,0.28175297,0.38334525,-0.45139092,0.86216265,-0.46812972,0.44425213,-0.5224836,-0.1285962,-0.07713401,0.41819286,0.124085434,0.31633827,-0.2881035,-0.227262,0.403259,-0.3507494,0.8598481,0.174957,0.48326427,0.022748262,-0.21696687,-0.4005689,0.6162078,-0.4959312,0.14938736,0.5064886,-0.17894278,0.49744904,0.26500806,-0.016670074,0.39626497,0.55331004,-0.4234161,0.3970106,-0.64872265,-0.6150259,0.5838916,0.61393553,-0.47074455,0.041725952,0.65356565,-0.090128355,0.64275646,-0.07542556,-0.4267963,0.2620396,-0.15391721,-0.06373953,-0.24880049,0.22724757,-0.36588672,0.4289407,-0.83226454
0.17665558,0.018020026,-0.45850664,0.48022676,-0.23255196,0.019345984,-0.31875694,0.11641257,-0.6855397,-0.32323465,0.59696496,0.59856,0.33937454,0.22173628,0.35516056,0.573162,-0.096417636,-0.34068304,-0.19087127,-0.32733572,0.56334484,0.04340979,0.3889554,0.026378345,-0.30226746,0.087538615,0.68891305,0.18821174,0.18518704,-0.52401537,-0.11351247,-0.037881423,-0.5581664,-0.21665096,0.20713827,0.24806532,-0.04528985,-0.27761188,-0.39401338,0.034112718,-0.0861754,0.3323446,-0.28368813,0.15548784,0.0912303,0.17592797,-0.47833908,0.17036831,0.2281079,-0.3060106,0.6148805,-0.28851092,0.29616135,-0.38767225,-0.062453423,-0.019040283,0.28765008,0.039042816,0.1673835,-0.15131804,-0.1956664,0.27352268,-0.23121646,0.54554844,0.10478282,0.3341555,0.003786588,-0.13511443,-0.2663238,0.45343888,-0.33342975,0.10754187,0.370304,-0.115689196,0.3425521,0.1632378,-0.03783562,0.33767784,0.38086236,-0.2839787,0.36255014,-0.4184938,-0.3858053,0.41454768,0.39750758,-0.2632217,0.022890005,0.46367082,-0.089794636,0.40341002,-0.060952883,-0.23356283,0.19264494,-0.09042968,-0.03176387,-0.09264032,0.12475913,-0.2668665,0.29185158,-0.655435
0.22815599,-0.00041324645,-0.54539716,0.5746455,-0.24690868,-0.017580897,-0.3712742,0.22764923,-0.80409145,-0.3865782,0.68559384,0.67894757,0.4135412,0.19423164,0.41267154,0.6824417,-0.110985495,-0.39895475,-0.20078881,-0.4069663,0.656593,0.04913903,0.4909727,0.025142908,-0.3505696,0.10120077,0.83910567,0.27126005,0.2352021,-0.63448375,-0.15837678,-0.05011995,-0.7099541,-0.29031426,0.2849583,0.26423788,-0.0332844,-0.2806104,-0.56029,0.06076465,-0.083366185,0.3678582,-0.33338475,0.23506944,0.06950185,0.2807098,-0.56332505,0.22367382,0.3506627,-0.3741196,0.72895944,-0.32742652,0.39561194,-0.4596157,-0.12681532,-0.025412261,0.3179063,0.09118764,0.22451398,-0.2301296,-0.29007107,0.37137598,-0.29938263,0.7024236,0.076723784,0.40461662,0.015368566,-0.17605977,-0.2696232,0.50746346,-0.3677881,0.08818522,0.42023873,-0.13865742,0.40686908,0.22176336,0.01185403,0.3719266,0.47336057,-0.3752539,0.34541994,-0.540525,-0.5130501,0.47749874,0.49197638,-0.27964234,-0.010218451,0.5685732,-0.10633795,0.49649072,-0.07661564,-0.29335916,0.21715645,-0.07472928,-0.033770252,-0.10440464,0.21334514,-0.25826842,0.39502305,-0.77260506
0.27539983,-0.12413218,-0.7118583,0.79679465,-0.25022024,-0.056457937,-0.43008387,0.2741318,-1.084912,-0.48693734,0.83233404,0.83307564,0.57456213,0.22102804,0.50522774,0.84385765,-0.13049886,-0.5219331,-0.28220785,-0.5231477,0.79985,0.043745823,0.59430355,0.04437136,-0.4221085,0.12344764,1.0671419,0.34422496,0.29788175,-0.8533787,-0.20105323,-0.03675543,-0.85392696,-0.316688,0.31904495,0.3152992,-0.017378833,-0.43736,-0.7372608,0.068516746,-0.06943961,0.52544725,-0.4363827,0.29608035,0.09134593,0.37297896,-0.6730411,0.3298126,0.4848532,-0.47505,0.8794383,-0.42481545,0.5062394,-0.58030385,-0.14691713,-0.06991688,0.3920189,0.09692073,0.31316584,-0.31567496,-0.31290716,0.41269475,-0.3605985,0.87381923,0.13191505,0.48908746,0.006736928,-0.20982566,-0.42689195,0.6545072,-0.46498758,0.1220075,0.5194571,-0.20359348,0.5385391,0.30705783,-0.009810798,0.4675732,0.5800209,-0.43771833,0.44521695,-0.7160544,-0.6502889,0.581733,0.61109006,-0.42118257,0.004714364,0.62998146,-0.065967135,0.58953196,-0.049695186,-0.37096205,0.23888963,-0.09186753,-0.06804991,-0.26434395,0.25375807,-0.4262679,0.5059701,-0.93136334
0.2036156,-0.06457114,-0.6049231,0.64410204,-0.3374778,0.040640563,-0.43956515,0.27691668,-0.9176493,-0.42633504,0.7461257,0.77629346,0.46942598,0.20284393,0.44549865,0.75169647,-0.12546423,-0.45409533,-0.27601647,-0.4725141,0.730231,0.034401774,0.5445139,0.024597362,-0.38988015,0.14399108,0.94226897,0.26996905,0.2511533,-0.69913405,-0.1663596,-0.06269901,-0.72421044,-0.27631056,0.30522862,0.28551403,-0.08473311,-0.3483693,-0.57637554,0.03301416,-0.087443426,0.42168942,-0.3830178,0.254618,0.10233044,0.26922283,-0.6379938,0.2784902,0.34112024,-0.44206393,0.79984826,-0.38586465,0.45094424,-0.4943254,-0.118958116,-0.05586601,0.41245604,0.07131986,0.27668667,-0.26195258,-0.23392034,0.36625338,-0.30365604,0.7326554,0.1450054,0.4697963,0.031654995,-0.16804661,-0.37154323,0.5649628,-0.4450721,0.13975188,0.45578703,-0.13066724,0.48058698,0.2363347,-0.056604803,0.44311586,0.5583306,-0.34827095,0.4096369,-0.54561156,-0.50906134,0.5670228,0.558161,-0.4106938,0.015432663,0.6004629,-0.12075113,0.555241,-0.07924429,-0.36764163,0.23695353,-0.08583241,-0.05280401,-0.24298932,0.25024128,-0.36239526,0.35393482,-0.81231356
