0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.031047128,-0.10693845,-0.08356128,-0.4507846,-0.092251904,-0.040242046,0.03961414,0.22297968,-0.035094686,-0.2363369,0.113409474,0.18896684,-0.009662844,0.11392048,0.15789531,-0.18277194,0.14407241,0.11317235,-0.092763364,0.05476011,-0.16410725,-0.054703467,0.19323169,0.20358086,0.10795988,-0.15308116,-0.2311902,-0.046099514,0.06965237,0.2198717,-0.005976505,-0.1532116,-0.05692177,0.24979864,0.14609116,-0.15622613,0.17374922,0.027852107,0.14085132,0.1376643,0.03664641,-0.12220004,0.058282018,-0.031959344,-0.09599215,0.15109448,0.23016682,-0.09533011,-0.075201966,-0.13548486,0.14511585,-0.0732324,0.17999825,0.25939417,-0.017897729,0.06598011,0.21293104,0.05454196,0.16991897,0.063220285,0.021575782,0.051117178,-0.10448835,-0.061230842,0.24612334,-0.0287812,-0.045795385,0.22779965,0.047849186,-0.13946863,0.2735739,-0.002806807,0.09773247,-0.042456172,-0.0041100364,0.07202624,0.027520586,0.14535281,0.0900895,0.0709439,0.055130415,-0.18121487,-0.05263128,-0.071912535,0.06896308,0.0439671,0.20880249,-0.044735793,0.17755714,-0.026638765,0.0326661,-0.03347325,-0.1295713,-0.15001096,-0.08033395,-0.32552955,0.062272403,-0.024460567,0.12643045,-0.05165403
0.03121411,-0.10715687,-0.0834172,-0.45052955,-0.09265297,-0.04026217,0.04002677,0.22261338,-0.03492808,-0.23566064,0.11343751,0.18861748,-0.009671519,0.11301988,0.15794879,-0.18262464,0.14419426,0.11322884,-0.0930168,0.054900322,-0.16390792,-0.054947186,0.1927389,0.20308846,0.10809391,-0.15318273,-0.23097345,-0.04570586,0.06990663,0.21958704,-0.005473068,-0.15332815,-0.05750083,0.24945648,0.1460274,-0.15596575,0.17357698,0.028003383,0.14115271,0.13780634,0.036368974,-0.12249161,0.05845613,-0.032279395,-0.09550847,0.15071332,0.23003852,-0.09504675,-0.075613774,-0.13557735,0.14593905,-0.07240827,0.17996387,0.25880823,-0.01800502,0.06620609,0.21284628,0.054493472,0.16973527,0.06268711,0.021978473,0.050884236,-0.10430165,-0.060945507,0.24679583,-0.028940937,-0.04576734,0.2275807,0.048790507,-0.1397027,0.27323672,-0.0030739782,0.09812255,-0.042167973,-0.0042661373,0.071454056,0.027249303,0.14493446,0.09005028,0.07091818,0.054849733,-0.18143997,-0.052921414,-0.071885414,0.069286235,0.043601636,0.20897901,-0.044787556,0.17752294,-0.026302606,0.03289568,-0.03299469,-0.12994349,-0.14976469,-0.08005709,-0.3253183,0.06222078,-0.023598721,0.12627387,-0.051204756
0.030843101,-0.10641459,-0.083846875,-0.4489748,-0.09194641,-0.04074765,0.039302655,0.22240631,-0.03507335,-0.23504701,0.11317429,0.1881211,-0.009557623,0.11315943,0.15748113,-0.18208317,0.14381036,0.113062814,-0.09244856,0.05548642,-0.16351664,-0.054938845,0.19261096,0.20262486,0.108044,-0.15284064,-0.23093796,-0.046319794,0.06953714,0.21935982,-0.005905775,-0.15279783,-0.057201263,0.24860339,0.14591277,-0.15597406,0.1734019,0.027661018,0.14104009,0.13713378,0.035981268,-0.12203498,0.057999894,-0.032180138,-0.095394194,0.15062281,0.22891961,-0.09469149,-0.07534238,-0.13450925,0.14533608,-0.07239254,0.17926814,0.25848243,-0.018104307,0.06623185,0.21228667,0.05424435,0.16945018,0.0627128,0.021425396,0.051025163,-0.10361522,-0.06108127,0.24547595,-0.028919194,-0.046167698,0.22732301,0.048186,-0.13944528,0.27251202,-0.002835922,0.097558424,-0.04270102,-0.004215449,0.071788386,0.027257953,0.14483835,0.0895951,0.07041586,0.054646406,-0.18036917,-0.053047366,-0.07145956,0.068980575,0.04360943,0.20858389,-0.044918202,0.17701752,-0.026485085,0.033050846,-0.032845598,-0.12939282,-0.14970557,-0.07988155,-0.32463858,0.062188108,-0.024422986,0.12606536,-0.05094774
0.030899547,-0.10674898,-0.084003694,-0.4497046,-0.09216757,-0.04073832,0.039434627,0.22242713,-0.035220537,-0.23570676,0.11344032,0.18861642,-0.009745516,0.11317012,0.15721545,-0.18235074,0.144041,0.113208346,-0.09259938,0.055437062,-0.16381319,-0.054530792,0.19307949,0.20301667,0.107911594,-0.15302661,-0.23090959,-0.04653933,0.06957599,0.21923518,-0.005951931,-0.1531265,-0.057346787,0.2491761,0.1455622,-0.15585741,0.17326733,0.027961094,0.14084533,0.13751785,0.03610394,-0.1221726,0.057956196,-0.031875473,-0.09573358,0.15076175,0.22947918,-0.094622634,-0.075196356,-0.13504165,0.145272,-0.07270242,0.1795899,0.25883815,-0.01809711,0.06628208,0.212352,0.054355066,0.16972291,0.06310678,0.021574344,0.05142103,-0.104136564,-0.061027084,0.24572694,-0.028431827,-0.045908008,0.22711477,0.04808081,-0.13937736,0.272607,-0.0031312453,0.09740572,-0.04263421,-0.0039746296,0.07207404,0.027314663,0.14515166,0.08997113,0.07065152,0.054652203,-0.18068343,-0.05289222,-0.0716855,0.06895041,0.043916654,0.2085304,-0.0447799,0.17734031,-0.026812633,0.032946058,-0.0328975,-0.12917627,-0.15010016,-0.08005238,-0.32488975,0.062458437,-0.024687413,0.12602507,-0.05085876
0.031136159,-0.10650012,-0.08334387,-0.4492577,-0.09201671,-0.040087696,0.039564922,0.22239171,-0.035027713,-0.23519664,0.112904795,0.18810284,-0.009523351,0.11349802,0.1578848,-0.18221167,0.14386474,0.112960145,-0.09264821,0.054889195,-0.16368161,-0.055224746,0.19249828,0.20286797,0.10799945,-0.1524907,-0.2307449,-0.045969713,0.0694199,0.21950644,-0.005930436,-0.15278155,-0.0569989,0.24861492,0.14607657,-0.1559814,0.17335579,0.027324628,0.14079466,0.13693383,0.036202256,-0.12215055,0.05820384,-0.0323605,-0.09546143,0.15045132,0.22915134,-0.09485265,-0.075370125,-0.13464122,0.14510855,-0.07273745,0.1791523,0.2585478,-0.017973026,0.06594571,0.21238147,0.054261297,0.16925377,0.06262929,0.021474635,0.050788708,-0.103726394,-0.061106782,0.24551025,-0.02924389,-0.046035867,0.22739238,0.048038296,-0.1394296,0.2728387,-0.0024940306,0.09770928,-0.042711563,-0.0043742377,0.071695395,0.027423494,0.14481084,0.08969471,0.07042364,0.05497893,-0.18056823,-0.052935243,-0.07134713,0.069058076,0.043434836,0.20843488,-0.04491597,0.17684005,-0.026240332,0.032845482,-0.0330184,-0.12922241,-0.14944027,-0.0800692,-0.3247602,0.06198435,-0.023968538,0.12637997,-0.051427122
0.03127758,-0.10729413,-0.08408225,-0.45173442,-0.092823446,-0.04044793,0.039865457,0.22312737,-0.035172395,-0.23679917,0.11385335,0.18960653,-0.009616526,0.11339931,0.15784325,-0.18334468,0.14431506,0.11358265,-0.093337744,0.055061888,-0.16415729,-0.05487527,0.19375394,0.20374823,0.10802924,-0.15357442,-0.23165916,-0.04631497,0.07012461,0.21987732,-0.005717975,-0.1537995,-0.057516582,0.25049663,0.14593615,-0.15614891,0.17403409,0.028118592,0.14145292,0.13835157,0.036665555,-0.12239335,0.05826424,-0.032087665,-0.09600051,0.1511683,0.23072217,-0.09502768,-0.075263694,-0.13583137,0.14582571,-0.07309615,0.18037185,0.25999966,-0.018135428,0.06632597,0.21293373,0.054450937,0.17043301,0.06310682,0.021839853,0.05111031,-0.10488998,-0.061168928,0.24709272,-0.028746452,-0.04572318,0.22794105,0.048360236,-0.13976103,0.27402896,-0.0033053989,0.098100126,-0.042132042,-0.004170632,0.07183618,0.027238868,0.14548877,0.09050032,0.07119629,0.055019528,-0.18175054,-0.052577935,-0.07234113,0.06913083,0.044175323,0.2090514,-0.044417903,0.17801493,-0.026596235,0.032522373,-0.03310543,-0.1300468,-0.1506579,-0.08030497,-0.32586363,0.06249434,-0.023962233,0.12636918,-0.051461607
0.031238988,-0.10775076,-0.08430995,-0.45295402,-0.09291525,-0.040995415,0.03963558,0.22324985,-0.035731457,-0.23775257,0.114449255,0.19035618,-0.009863701,0.11378205,0.15751386,-0.18388353,0.14439571,0.11378795,-0.09342499,0.054870836,-0.16451071,-0.05440517,0.19474423,0.2044062,0.10820043,-0.15401812,-0.23155436,-0.046618897,0.07028204,0.2200751,-0.006012463,-0.15423752,-0.05770334,0.2516814,0.14593521,-0.15643969,0.17401041,0.028494544,0.14129855,0.13878846,0.036725156,-0.122705705,0.058204047,-0.031363863,-0.09665674,0.1515267,0.23145412,-0.09515121,-0.07503762,-0.13666385,0.14550301,-0.07363611,0.18101956,0.26083726,-0.01823442,0.06643233,0.21313493,0.054897565,0.17112753,0.063797176,0.021880053,0.052088104,-0.105578914,-0.061260182,0.24741834,-0.028081786,-0.0455064,0.22779435,0.047957495,-0.13964309,0.27428368,-0.003621079,0.09792383,-0.042242657,-0.003921086,0.07232445,0.027537353,0.1460067,0.09089511,0.07149718,0.054797713,-0.1818911,-0.052480556,-0.07234169,0.0689408,0.04480913,0.20938212,-0.04427236,0.17891078,-0.02712273,0.032616865,-0.033592086,-0.1296305,-0.15135498,-0.08051207,-0.32610604,0.06304512,-0.024785398,0.12644415,-0.051193524
0.031213414,-0.107699156,-0.08411673,-0.452527,-0.092793934,-0.040805716,0.039577097,0.2231192,-0.035697185,-0.2376237,0.11429363,0.19009967,-0.009835202,0.113836065,0.15751044,-0.18378872,0.14432494,0.11373066,-0.093273625,0.054714616,-0.16443744,-0.054650333,0.19441524,0.20424712,0.10810698,-0.15383622,-0.23148426,-0.046383023,0.070032835,0.22001381,-0.0059162285,-0.15393193,-0.057485137,0.25139636,0.14602381,-0.15651003,0.1738976,0.028231543,0.14127366,0.13850054,0.03674958,-0.12259875,0.05832047,-0.031400967,-0.09665309,0.1513557,0.23128778,-0.09525933,-0.07496034,-0.13646886,0.14531268,-0.0735295,0.18082955,0.26070192,-0.018104523,0.06638681,0.21320672,0.054701112,0.17099671,0.06366878,0.021873733,0.052012116,-0.10531105,-0.06131896,0.2470783,-0.028148692,-0.045522932,0.22788239,0.047958106,-0.13969655,0.27415282,-0.003371926,0.097984046,-0.042125024,-0.0038811173,0.07235881,0.027464889,0.14589536,0.090665266,0.071324214,0.054908294,-0.18168227,-0.052439097,-0.07213913,0.06895388,0.04460704,0.20928633,-0.044341005,0.17875265,-0.026968345,0.032609977,-0.0337197,-0.12968251,-0.15119326,-0.08036428,-0.32604644,0.06302471,-0.024695361,0.12650394,-0.05146792
0.03080758,-0.10766214,-0.08407415,-0.452215,-0.0928756,-0.040649764,0.039627478,0.22320339,-0.035410397,-0.23697288,0.11398977,0.18987344,-0.00945292,0.113889545,0.15793388,-0.18343902,0.14416368,0.11357629,-0.0932722,0.055138722,-0.16411561,-0.05489622,0.19431351,0.20391843,0.10802564,-0.15393211,-0.23186138,-0.046266872,0.06994724,0.22037928,-0.006186513,-0.15375346,-0.057302978,0.2508235,0.14637911,-0.15639074,0.17398572,0.02814363,0.14130345,0.13834706,0.036939695,-0.12241094,0.058165535,-0.032022335,-0.09639698,0.15129937,0.230843,-0.09547294,-0.07530875,-0.13608983,0.14556101,-0.07326766,0.1806561,0.26021594,-0.018219437,0.06630236,0.21304946,0.05444722,0.17080054,0.063364044,0.021504039,0.05142724,-0.10513794,-0.061358523,0.24725384,-0.02866712,-0.04579356,0.22819974,0.047893316,-0.13968004,0.2745208,-0.0032657376,0.09789668,-0.042329606,-0.00413806,0.07203802,0.02743043,0.14598005,0.09042694,0.071495876,0.055038452,-0.18184665,-0.05257955,-0.07220909,0.06900956,0.044317827,0.20954877,-0.044448867,0.17836635,-0.02677644,0.032914374,-0.03366981,-0.1300651,-0.15060028,-0.08034915,-0.32604888,0.06272955,-0.024378916,0.12665805,-0.05148932
0.030890312,-0.107018664,-0.083563544,-0.45050153,-0.09229862,-0.040360764,0.039449472,0.22287758,-0.035174415,-0.23586114,0.11328853,0.18879302,-0.009452624,0.113836944,0.15811443,-0.18269734,0.14404498,0.11316995,-0.092715666,0.055048015,-0.1638662,-0.05527622,0.19327521,0.20337994,0.108013146,-0.15300812,-0.23134881,-0.04614187,0.06945272,0.22019777,-0.00621539,-0.1530624,-0.05697945,0.24950974,0.14641707,-0.15641999,0.17361443,0.027701598,0.14094953,0.1372804,0.03660878,-0.12236861,0.058225088,-0.032271836,-0.09588374,0.15087858,0.22975996,-0.09531529,-0.075405344,-0.13515805,0.14523803,-0.07293283,0.17979552,0.25916854,-0.01796681,0.0659928,0.21278962,0.05440469,0.16987568,0.063076556,0.021368654,0.05106334,-0.104241356,-0.061349224,0.24615607,-0.029094126,-0.045973737,0.22792321,0.04793612,-0.13950434,0.2736014,-0.0027217874,0.097681746,-0.04281613,-0.0042765103,0.07192847,0.027491987,0.14543056,0.08995372,0.070847556,0.055041447,-0.18109667,-0.052966572,-0.07163712,0.069079325,0.043649394,0.20914578,-0.04486014,0.17748766,-0.026470816,0.033073533,-0.03339166,-0.12954755,-0.14974499,-0.08021303,-0.3254596,0.06235906,-0.0242946,0.1266012,-0.051496428
0.03075692,-0.10674772,-0.08345164,-0.4494406,-0.09223985,-0.040362045,0.0393385,0.2225452,-0.035184965,-0.23528881,0.11292092,0.18829592,-0.009435879,0.113691375,0.15797469,-0.18237601,0.14397958,0.11300494,-0.09246272,0.05516854,-0.16354817,-0.055617604,0.19295502,0.20283954,0.10804122,-0.15254654,-0.23111968,-0.046129722,0.06920016,0.21994445,-0.006366309,-0.15276968,-0.056949925,0.24864043,0.1463273,-0.15645581,0.17318691,0.027429081,0.14073277,0.13676943,0.03639402,-0.122313134,0.05811754,-0.032440055,-0.09566003,0.15042853,0.2290848,-0.09501253,-0.075339146,-0.13459681,0.14503683,-0.072656535,0.17930707,0.25851595,-0.01789751,0.065926194,0.21229629,0.054325692,0.16939902,0.06292074,0.021166299,0.050941862,-0.10374107,-0.061378162,0.24566582,-0.029361721,-0.04612689,0.22742274,0.047977112,-0.13940056,0.2729022,-0.0025766473,0.09749602,-0.04316755,-0.0042924564,0.07187652,0.02758776,0.14528391,0.08967635,0.07060849,0.05493151,-0.18061104,-0.05320979,-0.071283065,0.06911576,0.043305438,0.20892808,-0.04502726,0.17706911,-0.026359152,0.033381697,-0.033149067,-0.129174,-0.14922427,-0.080036506,-0.32499704,0.06212982,-0.024260117,0.12663448,-0.051434375
0.03068503,-0.10713613,-0.08403368,-0.45091102,-0.092346095,-0.040942006,0.03922824,0.22292261,-0.035318546,-0.2363813,0.11377704,0.18927403,-0.0095969625,0.113927305,0.15766233,-0.1829799,0.14391862,0.11340134,-0.09282311,0.055219665,-0.1637916,-0.054706305,0.19381979,0.20354283,0.10812868,-0.1534333,-0.23142052,-0.046418387,0.06966417,0.22002989,-0.0061317314,-0.15321167,-0.057227645,0.25014317,0.14620273,-0.15661626,0.17385088,0.028196994,0.14110424,0.13757533,0.03662373,-0.12231597,0.058051802,-0.031943098,-0.0961016,0.15099147,0.23004963,-0.09526333,-0.07512057,-0.13547719,0.1450579,-0.0731352,0.18006319,0.2595168,-0.018090075,0.06615566,0.21264683,0.054530315,0.1703067,0.06339916,0.021303259,0.051481824,-0.10469949,-0.061360937,0.2462548,-0.028560247,-0.04571576,0.22785024,0.04768739,-0.13952765,0.273658,-0.003180299,0.09767304,-0.042715617,-0.0040718373,0.07200924,0.027545303,0.14559492,0.09005643,0.07096746,0.054839227,-0.18103656,-0.05288773,-0.07183253,0.06874115,0.044160437,0.20915902,-0.04456132,0.17783867,-0.02679715,0.033167545,-0.033511136,-0.1296478,-0.1502239,-0.08021953,-0.32548073,0.062589936,-0.02494837,0.1262765,-0.05126994
0.030876927,-0.10640448,-0.08362873,-0.4486199,-0.09180884,-0.040293787,0.039229672,0.22228974,-0.034992922,-0.23480484,0.11272872,0.18794365,-0.009653017,0.113342315,0.15761085,-0.18194707,0.1437423,0.1128951,-0.09242219,0.055036552,-0.16330183,-0.055012085,0.19236904,0.20262776,0.10775914,-0.15227869,-0.2305248,-0.046378642,0.06934131,0.21909396,-0.006094368,-0.1524934,-0.056931272,0.24855615,0.14571786,-0.1558397,0.17303355,0.02759331,0.14090548,0.13655964,0.035746917,-0.12208623,0.05790945,-0.03222486,-0.09533247,0.15045965,0.22860973,-0.09458279,-0.07500098,-0.13426515,0.14486563,-0.07263569,0.17898631,0.25839558,-0.018011749,0.066034906,0.21200939,0.054439593,0.16923253,0.0627817,0.021451889,0.0509339,-0.103593364,-0.06103598,0.2449145,-0.029031761,-0.0460586,0.22687718,0.04783159,-0.13922462,0.2720871,-0.0027228594,0.09731519,-0.042824984,-0.0042740777,0.07166599,0.027478714,0.14464681,0.08955227,0.07026992,0.054812662,-0.18031406,-0.05305887,-0.07124421,0.06890059,0.04345839,0.20809317,-0.045031853,0.1767665,-0.026374403,0.032875743,-0.032861758,-0.1291301,-0.14943361,-0.079821296,-0.3243368,0.062117923,-0.024493257,0.12591137,-0.051057544
0.03239561,-0.1097112,-0.0835213,-0.46022078,-0.09514489,-0.038754538,0.042147078,0.22552319,-0.03528745,-0.24119176,0.115119345,0.19335178,-0.009803571,0.11424211,0.15997466,-0.18543752,0.14530963,0.11489111,-0.09568469,0.05364024,-0.16709928,-0.05504907,0.19590212,0.20715828,0.10797218,-0.15578076,-0.23401324,-0.045534473,0.071704015,0.22221631,-0.0053445534,-0.15662679,-0.05737669,0.25543898,0.14699747,-0.15632172,0.17552069,0.02914903,0.1424893,0.14236546,0.039232004,-0.12358292,0.059357584,-0.032162793,-0.09781569,0.15340659,0.23592104,-0.09735938,-0.07608859,-0.14022641,0.14805315,-0.074427985,0.18431829,0.2638713,-0.017715791,0.06693285,0.21596101,0.05504523,0.17360598,0.06339247,0.023412094,0.05089891,-0.10823582,-0.061419677,0.2522033,-0.028557677,-0.045175005,0.23053995,0.04932238,-0.14057142,0.27902728,-0.0040644393,0.0989459,-0.04057923,-0.004196828,0.0721554,0.026825272,0.14780127,0.092941865,0.07425533,0.05661067,-0.18670514,-0.050882492,-0.07479346,0.069894165,0.045435265,0.21150851,-0.0439106,0.18053585,-0.02676063,0.03058905,-0.034528945,-0.13253506,-0.15319079,-0.08143436,-0.33012325,0.06357926,-0.022323826,0.12775064,-0.052977104
