"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa01200","Carbon metabolism",16,-0.777304251365489,-2.27245194385374,1.18280758461001e-05,0.00167958677014621,0.00159367758768507,195,"tags=81%, list=15%, signal=70%","2597/84532/51/3418/6392/847/5315/7167/8802/4967/84706/8801/1738"
"hsa01100","Metabolic pathways",112,-0.400018378920014,-1.80995710091556,0.000304945767216607,0.0216511494723791,0.0205437148440662,219,"tags=34%, list=17%, signal=31%","8613/51727/10555/138199/2597/23530/84532/51005/513/25902/27315/51/3418/9588/55862/3034/204/6392/2990/55748/4259/27034/847/2053/5315/4351/37/7167/8802/4830/4967/2571/84706/8801/1633/79586/1738/18"
