"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa03040","Spliceosome",30,-0.618526540699089,-2.17124036896692,2.96213044084916e-05,0.00420622522600581,0.00395990069460888,434,"tags=80%, list=34%, signal=54%","6625/10286/7536/6428/22938/7919/5093/83443/25949/8896/9416/9343/6631/79753/22985/26121/7307/79228/22916/3183/11157/51690/6426/23451"
