"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa01100","Metabolic pathways",112,0.389728489051211,1.75237500789855,0.000200275163672196,0.0284390732414518,0.0278277069523473,357,"tags=42%, list=28%, signal=33%","18/51109/262/57704/79717/4731/57103/9296/27089/5315/4830/8613/51170/55748/5743/51005/8802/26/4124/6319/29926/54480/10135/9791/5153/27232/549/3417/7360/1606/5730/521/2571/3635/55904/3612/84706/79586/27034/55256/56913/9061/2180/5140/4259/253782/4713"
