"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa03040","Spliceosome",30,0.699892823849647,2.40013231085338,1.5766191861955e-07,2.23879924439761e-05,2.14088289493915e-05,281,"tags=77%, list=22%, signal=61%","9416/23451/25949/22916/10285/79753/56259/7919/22985/51690/22938/6625/6426/79228/6631/10286/988/7536/5093/7307/83443/9343/57461"
