"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa03010","Ribosome",24,-0.649798338234867,-2.12470092882111,9.68462114668761e-05,0.0137521620282964,0.0126409791809396,289,"tags=62%, list=23%, signal=49%","128308/6209/9801/10573/6150/6182/64432/6176/6183/64951/6227/64928/64960/64969/51069"
"hsa03040","Spliceosome",30,0.568797916301214,1.95512869040601,0.000379003394659626,0.0269092410208334,0.0247349583883124,294,"tags=60%, list=23%, signal=47%","79228/9416/7919/8896/22985/5093/6428/3183/22916/9343/23451/6426/6625/25949/7307/22938/988/56259"
"hsa04666","Fc gamma R-mediated phagocytosis",16,0.665006393477834,1.88438767026322,0.00100333572437345,0.0474912242870099,0.0436539052008097,184,"tags=44%, list=14%, signal=38%","6199/5579/10096/998/5594/5788/3635"
