"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa03040","Spliceosome",30,0.641502696207926,2.26108573809999,9.63775210387281e-06,0.00136856079874994,0.00136856079874994,157,"tags=43%, list=12%, signal=39%","10285/7536/79753/6625/57461/8559/22916/51690/11157/26121/10286/6426/5093"
"hsa04140","Autophagy - animal",22,-0.611963627971551,-1.97059496467573,0.000682462282678312,0.0484548220701601,0.0484548220701601,138,"tags=41%, list=11%, signal=37%","5170/57617/79065/23192/8678/5516/3091/60673/9474"
