"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"hsa03010","Ribosome",24,0.641879956656013,2.13125030739201,0.000111813269112006,0.0158774842139048,0.0158774842139048,297,"tags=71%, list=23%, signal=55%","64951/64928/10573/6182/6183/6150/128308/9801/4736/219927/116541/6209/6201/64960/64969/64432/51069"
